osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,access,ref,bridge,junction
126344986,False,2,37 Dias,residential,,False,47.641,"LINESTRING (-77.0528589 -11.9951454, -77.0530056 -11.9947417)",,N/A,,
118423749,False,2,23 de Diciembre,residential,,False,129.543,"LINESTRING (-77.0528589 -11.9951454, -77.0523938 -11.9949473, -77.0522577 -11.9948745, -77.0521469 -11.994818, -77.0520343 -11.99478, -77.0517542 -11.994731)",,N/A,,
118423749,False,2,23 de Diciembre,residential,,True,92.18,"LINESTRING (-77.0528589 -11.9951454, -77.0535959 -11.9954284, -77.0536478 -11.9954483)",,N/A,,
126344986,False,2,37 Dias,residential,,True,105.512,"LINESTRING (-77.0528589 -11.9951454, -77.0527145 -11.9954926, -77.0524792 -11.9960185)",,N/A,,
118423723,False,,Amancaes,residential,,False,45.252,"LINESTRING (-77.0453762 -11.990782, -77.0449879 -11.9906359)",,N/A,,
118423750,False,,El Trabajo,residential,,False,50.645,"LINESTRING (-77.0453762 -11.990782, -77.0452178 -11.9912103)",,N/A,,
118423750,False,,El Trabajo,residential,,True,43.417,"LINESTRING (-77.0453762 -11.990782, -77.0455099 -11.9904141)",,N/A,,
118423723,False,,Amancaes,residential,,True,76.00200000000001,"LINESTRING (-77.0453762 -11.990782, -77.045736 -11.9909064, -77.046035 -11.9910098)",,N/A,,
118423715,True,2,Faustino Sanchez Carrion,residential,,False,160.416,"LINESTRING (-77.0551717 -11.9956115, -77.0538084 -11.9950611)",,N/A,,
333482716,True,1,María Parado de Bellido,secondary,40,False,48.012,"LINESTRING (-77.0551717 -11.9956115, -77.0553937 -11.9952383)",,N/A,,
118423768,False,2,Los Incas,residential,,False,94.817,"LINESTRING (-77.0549355 -11.9922646, -77.0541205 -11.991962)",,N/A,,
118423768,False,2,Los Incas,residential,,True,115.632,"LINESTRING (-77.0549355 -11.9922646, -77.0559248 -11.9926453)",,N/A,,
162152501,False,2,Avenida Túpac Amaru,residential,,False,45.235,"LINESTRING (-77.0549355 -11.9922646, -77.0547922 -11.9926465)",,N/A,,
162152501,False,2,Avenida Túpac Amaru,residential,,True,43.763,"LINESTRING (-77.0549355 -11.9922646, -77.0550732 -11.9918948)",,N/A,,
118423732,False,,Hermanos Toledo,residential,,True,44.877,"LINESTRING (-77.0560409 -11.9922607, -77.0560631 -11.9918577)",,N/A,,
118423761,False,2,Antonio de Zela,residential,,False,112.845,"LINESTRING (-77.0560409 -11.9922607, -77.0550732 -11.9918948)",,N/A,,
118423732,False,,Hermanos Toledo,residential,,False,44.986999999999995,"LINESTRING (-77.0560409 -11.9922607, -77.0560385 -11.9922972, -77.0560355 -11.9923328, -77.0560264 -11.9923879, -77.0560054 -11.9924561, -77.0559821 -11.9925191, -77.0559571 -11.9925821, -77.0559248 -11.9926453)",,N/A,,
118423747,False,2,Avenida 28 de Julio,residential,,True,29.704,"LINESTRING (-77.0490606 -11.9929826, -77.0491579 -11.992733)",,N/A,,
118423758,False,2,Avenida Las Americas,residential,,False,112.835,"LINESTRING (-77.0490606 -11.9929826, -77.0480504 -11.9927518)",,N/A,,
118423758,False,2,Avenida Las Americas,residential,,True,58.081,"LINESTRING (-77.0490606 -11.9929826, -77.0495819 -11.9930958)",,N/A,,
118423747,False,2,Avenida 28 de Julio,residential,,False,113.55799999999998,"LINESTRING (-77.0490606 -11.9929826, -77.0490174 -11.9930769, -77.0490019 -11.9931025, -77.0489802 -11.9931281, -77.0489534 -11.9931495, -77.0486661 -11.9933136, -77.0484432 -11.9934435, -77.0484241 -11.9934552, -77.0483613 -11.9934934, -77.0482912 -11.9935351, -77.0482374 -11.9935769)",,N/A,,
118423764,False,,Jirón Los Andes,residential,,False,85.671,"LINESTRING (-77.0419639 -11.9908147, -77.0412124 -11.990584)",,N/A,,
118423771,False,1,José Bernardo Alcedo,residential,,True,44.545,"LINESTRING (-77.0419639 -11.9908147, -77.0421184 -11.9904437)",,N/A,,
"[118423764, 111960900]",False,1,"['Jirón Jose de la Torre Ugarte', 'Jirón Los Andes']",residential,,"[False, True]",105.04599999999999,"LINESTRING (-77.0419639 -11.9908147, -77.042643 -11.9910903, -77.0427078 -11.9911038, -77.0427773 -11.9911023, -77.042822 -11.9910825, -77.0428498 -11.991047)",,N/A,,
118423734,False,,Garcilaso de la Vega,residential,,True,45.915,"LINESTRING (-77.0462574 -11.9916051, -77.0464076 -11.9912192)",,N/A,,
118423755,False,2,Los Niños Martires,residential,,False,46.763,"LINESTRING (-77.0462574 -11.9916051, -77.0458563 -11.9914537)",,N/A,,
118423755,False,2,Los Niños Martires,residential,,True,113.498,"LINESTRING (-77.0462574 -11.9916051, -77.0472253 -11.9919865)",,N/A,,
118423712,False,,Los Delegados,residential,,False,156.31900000000002,"LINESTRING (-77.053474 -11.9904278, -77.053511 -11.9904228, -77.0535527 -11.9904206, -77.053576 -11.9904244, -77.0535905 -11.9904267, -77.0536151 -11.9904362, -77.0536354 -11.9904459, -77.0536441 -11.9904633, -77.0536195 -11.9906361, -77.053612 -11.9906957, -77.0536099 -11.9907658, -77.0536031 -11.9908457, -77.0535921 -11.9909398, -77.0535862 -11.9910047, -77.0535722 -11.9910708, -77.0533569 -11.9916448)",,N/A,,
118423713,False,,Pasaje Jose Carlos Mariategui,residential,,True,75.968,"LINESTRING (-77.0508003 -11.9915822, -77.0501495 -11.9913342)",,N/A,,
118423718,False,2,Avenida 1 de Mayo,residential,,False,29.872,"LINESTRING (-77.0508003 -11.9915822, -77.0507054 -11.9918343)",,N/A,,
118423718,False,2,Avenida 1 de Mayo,residential,,True,45.448,"LINESTRING (-77.0508003 -11.9915822, -77.0509489 -11.9912002)",,N/A,,
118423744,False,2,Avenida 17 de Noviembre,residential,,False,130.153,"LINESTRING (-77.0535407 -11.9934734, -77.052425 -11.9930503)",,N/A,,
118423744,False,2,Avenida 17 de Noviembre,residential,,True,92.171,"LINESTRING (-77.0535407 -11.9934734, -77.0543274 -11.9937815)",,N/A,,
126344986,False,2,37 Dias,residential,,False,46.388,"LINESTRING (-77.0535407 -11.9934734, -77.0536894 -11.9930824)",,N/A,,
126344986,False,2,37 Dias,residential,,True,45.849,"LINESTRING (-77.0535407 -11.9934734, -77.0533788 -11.9938541)",,N/A,,
173557912,True,,María Parado de Bellido,secondary,40,False,60.751,"LINESTRING (-77.0550145 -11.9965689, -77.0550284 -11.9963893, -77.0550466 -11.9960235)",,N/A,,
118423744,False,2,Avenida 17 de Noviembre,residential,,False,45.899,"LINESTRING (-77.0498778 -11.9920752, -77.0494847 -11.9919251)",,N/A,,
118423706,False,,La Democracia,residential,,True,56.368,"LINESTRING (-77.0498778 -11.9920752, -77.0499032 -11.9920036, -77.0500563 -11.9915993)",,N/A,,
118423744,False,2,Avenida 17 de Noviembre,residential,,True,75.97,"LINESTRING (-77.0498778 -11.9920752, -77.0501066 -11.9921614, -77.0505291 -11.992322)",,N/A,,
118423705,False,2,Cesar Vallejo,residential,,False,76.336,"LINESTRING (-77.0466354 -11.9895452, -77.0459823 -11.9892939)",,N/A,,
118423705,False,2,Cesar Vallejo,residential,,True,44.504,"LINESTRING (-77.0466354 -11.9895452, -77.0470158 -11.9896926)",,N/A,,
333483091,False,2,Libertad,residential,,False,45.058,"LINESTRING (-77.0466354 -11.9895452, -77.0467739 -11.9891633)",,N/A,,
333483091,False,2,Libertad,residential,,True,47.942,"LINESTRING (-77.0466354 -11.9895452, -77.0464699 -11.9899448)",,N/A,,
118423731,False,,Pasaje Santa Rosa,residential,,False,100.976,"LINESTRING (-77.0534006 -11.9961296, -77.0524792 -11.9960185)",,N/A,,
779642872,True,,Avenida Túpac Amaru,tertiary,,False,26.561,"LINESTRING (-77.0534006 -11.9961296, -77.0533736 -11.996367)",,N/A,,
118423734,False,,Garcilaso de la Vega,residential,,False,43.215,"LINESTRING (-77.0468673 -11.9900611, -77.0467357 -11.9904278)",,N/A,,
118423734,False,,Garcilaso de la Vega,residential,,True,44.044,"LINESTRING (-77.0468673 -11.9900611, -77.0470158 -11.9896926)",,N/A,,
118423765,False,2,José Galvez,residential,,True,112.749,"LINESTRING (-77.0468673 -11.9900611, -77.0478342 -11.9904266)",,N/A,,
118423738,False,2,Leoncio Prado,residential,,False,75.943,"LINESTRING (-77.0470536 -11.9923782, -77.046423 -11.992085)",,N/A,,
118423738,False,2,Leoncio Prado,residential,,True,71.816,"LINESTRING (-77.0470536 -11.9923782, -77.0476597 -11.9926344)",,N/A,,
118423760,False,,Jirón Francisco Bolognesi,residential,,False,18.201,"LINESTRING (-77.0470536 -11.9923782, -77.0469915 -11.9925302)",,N/A,,
118423760,False,,Jirón Francisco Bolognesi,residential,,True,47.39,"LINESTRING (-77.0470536 -11.9923782, -77.0472253 -11.9919865)",,N/A,,
118423764,False,,Jirón Los Andes,residential,,True,85.671,"LINESTRING (-77.0412124 -11.990584, -77.0419639 -11.9908147)",,N/A,,
118423753,False,2,Jirón Educacion,residential,,False,41.022,"LINESTRING (-77.0412124 -11.990584, -77.0412167 -11.9907905, -77.0412105 -11.9908619, -77.0411989 -11.9909519)",,N/A,,
118423753,False,2,Jirón Educacion,residential,,True,54.660999999999994,"LINESTRING (-77.0412124 -11.990584, -77.0411995 -11.9903678, -77.0412099 -11.9902025, -77.0412167 -11.9900933)",,N/A,,
118423707,False,,Madre Selva,residential,,False,51.528,"LINESTRING (-77.0497228 -11.9989947, -77.0500874 -11.9992906)",,N/A,,
118423707,False,,Madre Selva,residential,,True,31.401,"LINESTRING (-77.0497228 -11.9989947, -77.0495053 -11.998809)",,N/A,,
633497621,False,2,Avenida Los Pinos,tertiary,40,False,93.959,"LINESTRING (-77.0497228 -11.9989947, -77.0502663 -11.9983379)",,N/A,,
633497621,False,2,Avenida Los Pinos,tertiary,40,True,56.927,"LINESTRING (-77.0497228 -11.9989947, -77.0493907 -11.9993904)",,N/A,,
118430243,False,,Las Magnolias,residential,,True,50.867,"LINESTRING (-77.0461768 -11.9990491, -77.0465357 -11.9993424)",,N/A,,
118430284,False,,Las Castañas,residential,,False,99.29,"LINESTRING (-77.0461768 -11.9990491, -77.0461148 -11.9990782, -77.046078 -11.9991184, -77.0455872 -11.9997226)",,N/A,,
118430284,False,,Las Castañas,residential,,True,71.327,"LINESTRING (-77.0461768 -11.9990491, -77.0462982 -11.9990334, -77.0465061 -11.9990107, -77.0467009 -11.998992, -77.0468288 -11.9990031)",,N/A,,
118430287,False,,Pasaj Los Pepinos,residential,,False,52.514,"LINESTRING (-77.0434676 -11.9999613, -77.0437661 -11.9995901)",,N/A,,
324553303,False,,San Albino,residential,,False,49.453,"LINESTRING (-77.0434676 -11.9999613, -77.0431177 -11.9996773)",,N/A,,
324553303,False,,San Albino,residential,,True,99.007,"LINESTRING (-77.0434676 -11.9999613, -77.0441664 -12.0005319)",,N/A,,
118430300,False,,San Juan de Dios,residential,,False,94.381,"LINESTRING (-77.0410654 -12.0002379, -77.0411178 -12.0001127, -77.0413665 -11.9997261, -77.0414162 -11.9995861, -77.0414762 -11.9994948)",,N/A,,
427041945,False,,Lima,residential,,False,25.721,"LINESTRING (-77.0410654 -12.0002379, -77.0410136 -12.0002379, -77.0409652 -12.0002442, -77.0408974 -12.0002805, -77.0408394 -12.0002884)",,N/A,,
427041947,False,,Lima,residential,,True,82.214,"LINESTRING (-77.0410654 -12.0002379, -77.0410958 -12.0002379, -77.0411862 -12.0002568, -77.0413668 -12.0003499, -77.0415184 -12.0004383, -77.0417308 -12.0005717)",,N/A,,
118430311,False,,Las Lucumas,residential,,False,35.159,"LINESTRING (-77.0437887 -12.0008344, -77.0435484 -12.0006229)",,N/A,,
324553302,False,,Las Magnolias,residential,,False,49.721999999999994,"LINESTRING (-77.0437887 -12.0008344, -77.0435598 -12.0008513, -77.0435523 -12.0008525, -77.0433353 -12.0008879)",,N/A,,
324553302,False,,Las Magnolias,residential,,True,11.367999999999999,"LINESTRING (-77.0437887 -12.0008344, -77.0438657 -12.000833, -77.0438932 -12.0008325)",,N/A,,
70606871,False,,Los Sauces,residential,,True,53.595,"LINESTRING (-77.0497771 -11.9996895, -77.0493907 -11.9993904)",,N/A,,
118430272,False,,Florilandia,residential,,False,46.402,"LINESTRING (-77.0497771 -11.9996895, -77.0495169 -12.0000202)",,N/A,,
70606871,False,,Los Sauces,residential,,False,32.037000000000006,"LINESTRING (-77.0497771 -11.9996895, -77.049948 -11.9998019, -77.0499693 -11.9998153, -77.0499942 -11.9998219, -77.0500316 -11.9998245)",,N/A,,
324552810,False,,Avenida Los Pinos,residential,40,False,33.922,"LINESTRING (-77.046838 -12.0024522, -77.0470475 -12.0022262)",,N/A,,
"[118430240, 578595804]",False,,"['Pasaje San Martin', 'Pasaje Los Pinos']",residential,,True,115.75200000000001,"LINESTRING (-77.046838 -12.0024522, -77.0462409 -12.001957, -77.0462383 -12.0019472, -77.0462396 -12.0019383, -77.0464114 -12.001745)",,N/A,,
324552810,False,,Avenida Los Pinos,residential,40,True,120.271,"LINESTRING (-77.046838 -12.0024522, -77.0462392 -12.003161, -77.0461318 -12.0032845)",,N/A,,
118430287,False,,Pasaj Los Pepinos,residential,,True,47.858,"LINESTRING (-77.0440343 -11.9992489, -77.0437661 -11.9995901)",,N/A,,
118430292,False,,Los Guayabos,residential,,True,43.357,"LINESTRING (-77.0440343 -11.9992489, -77.0443595 -11.9994744)",,N/A,,
118430292,False,,Los Guayabos,residential,,False,53.41299999999999,"LINESTRING (-77.0440343 -11.9992489, -77.043962 -11.9991935, -77.0438883 -11.9991803, -77.0437679 -11.999155, -77.0436281 -11.9991269, -77.04357 -11.9991206)",,N/A,,
118430292,False,,Los Guayabos,residential,,False,120.626,"LINESTRING (-77.0452355 -12.0001397, -77.0443595 -11.9994744)",,N/A,,
324552978,False,,Las Castañas,residential,,False,55.409,"LINESTRING (-77.0452355 -12.0001397, -77.0449101 -12.0005231)",,N/A,,
324552978,False,,Las Castañas,residential,,True,47.22,"LINESTRING (-77.0452355 -12.0001397, -77.0455136 -11.9998136)",,N/A,,
118430291,False,,,residential,,False,129.991,"LINESTRING (-77.0492526 -11.9973948, -77.0494765 -11.9973402, -77.0496539 -11.9972671, -77.0497466 -11.997206, -77.0498172 -11.9971567, -77.0498857 -11.9971567, -77.0499997 -11.997185, -77.0500289 -11.9971922, -77.0501136 -11.9972296, -77.0503738 -11.9972745)",,N/A,,
118430280,False,,Las Peras,residential,,True,141.169,"LINESTRING (-77.0478708 -11.9998249, -77.0486933 -11.9988428)",,N/A,,
118430284,False,,Las Castañas,residential,,False,46.123,"LINESTRING (-77.0478708 -11.9998249, -77.0475467 -11.9995574)",,N/A,,
118430284,False,,Las Castañas,residential,,True,48.661,"LINESTRING (-77.0478708 -11.9998249, -77.0482148 -12.0001047)",,N/A,,
118430277,True,,Avenida Los Jazmines,tertiary,50,False,49.796,"LINESTRING (-77.0502593 -12.0016197, -77.0507169 -12.0016055)",,N/A,,
118430307,False,,Las Violetas,residential,,True,100.221,"LINESTRING (-77.0502593 -12.0016197, -77.0501471 -12.0007251)",,N/A,,
118430308,False,,Almirante Miguel Grau,residential,,True,49.223,"LINESTRING (-77.0408311 -12.000731, -77.0408394 -12.0002884)",,N/A,,
427041958,False,,Santa Rosa,residential,,False,237.086,"LINESTRING (-77.0408311 -12.000731, -77.0408851 -12.0007423, -77.0410257 -12.0007701, -77.0411831 -12.0008193, -77.041307 -12.0008837, -77.0415741 -12.0010427, -77.0415973 -12.0010494, -77.041618 -12.0010554, -77.0418283 -12.0011096, -77.0419677 -12.0011462, -77.0420717 -12.0012118, -77.0420874 -12.001227, -77.0421027 -12.0012465, -77.0421537 -12.0013304, -77.0422941 -12.0015653, -77.0423972 -12.0017129, -77.0424586 -12.0017853, -77.0425 -12.0018226, -77.0425289 -12.0018426, -77.0425615 -12.001857)",,N/A,,
"[118430286, 427041958]",False,,"['Santa Rosa', 'Calle Huaraz']",residential,,True,107.348,"LINESTRING (-77.0408311 -12.000731, -77.0407457 -12.0007853, -77.0406554 -12.0008547, -77.0405831 -12.000919, -77.0405315 -12.0009594, -77.0404747 -12.0009721, -77.0401731 -12.0009608, -77.0401765 -12.0009048, -77.0401904 -12.0007204)",,N/A,,
118430284,False,,Las Castañas,residential,,False,49.416,"LINESTRING (-77.0471857 -11.9992781, -77.0468288 -11.9990031)",,N/A,,
118430284,False,,Las Castañas,residential,,True,42.584,"LINESTRING (-77.0471857 -11.9992781, -77.0474926 -11.9995159)",,N/A,,
118430299,False,,Jirón Los Nisperos,residential,,True,123.586,"LINESTRING (-77.0471857 -11.9992781, -77.0478983 -11.9984124)",,N/A,,
118430248,False,,Los Arrayanes,residential,,True,54.013,"LINESTRING (-77.0449101 -12.0005231, -77.0452838 -12.000843)",,N/A,,
324552978,False,,Las Castañas,residential,,True,55.409,"LINESTRING (-77.0449101 -12.0005231, -77.0452355 -12.0001397)",,N/A,,
118430248,False,,Los Arrayanes,residential,,False,120.352,"LINESTRING (-77.0449101 -12.0005231, -77.0445968 -12.0002547, -77.0440649 -11.9998247)",,N/A,,
324552978,False,,Las Castañas,residential,,False,44.506,"LINESTRING (-77.0449101 -12.0005231, -77.0447072 -12.0007687, -77.0446429 -12.0008251)",,N/A,,
1092698548,False,,Madre Selva,residential,,False,108.191,"LINESTRING (-77.0472538 -11.99689, -77.0474053 -11.9970202, -77.0477169 -11.9973647, -77.0479446 -11.9975885)",,N/A,,
118430301,False,,Las Hortencias,residential,,False,49.011,"LINESTRING (-77.0428405 -12.0000248, -77.0431177 -11.9996773)",,N/A,,
118430311,False,,Las Lucumas,residential,,False,53.354,"LINESTRING (-77.0428405 -12.0000248, -77.0424728 -11.9997072)",,N/A,,
118430311,False,,Las Lucumas,residential,,True,101.741,"LINESTRING (-77.0428405 -12.0000248, -77.0435484 -12.0006229)",,N/A,,
118430272,False,,Florilandia,residential,,False,45.593,"LINESTRING (-77.0492259 -12.0003671, -77.04895 -12.0006758)",,N/A,,
118430272,False,,Florilandia,residential,,True,49.897,"LINESTRING (-77.0492259 -12.0003671, -77.0495169 -12.0000202)",,N/A,,
1100984456,False,,Los Laureles,residential,,False,66.008,"LINESTRING (-77.0492259 -12.0003671, -77.0496986 -12.0007394)",,N/A,,
118430248,False,,Los Arrayanes,residential,,False,54.013,"LINESTRING (-77.0452838 -12.000843, -77.0449101 -12.0005231)",,N/A,,
118430248,False,,Los Arrayanes,residential,,True,56.004,"LINESTRING (-77.0452838 -12.000843, -77.0456881 -12.0011549)",,N/A,,
118430295,False,,Las Magnolias,residential,,True,51.486,"LINESTRING (-77.0452838 -12.000843, -77.0455835 -12.0004846)",,N/A,,
427041941,False,,Las Magnolias,residential,,False,69.736,"LINESTRING (-77.0452838 -12.000843, -77.0446429 -12.0008251)",,N/A,,
324552810,False,,Avenida Los Pinos,residential,40,False,7.457,"LINESTRING (-77.0460832 -12.0033318, -77.0461318 -12.0032845)",,N/A,,
118430245,False,,Los Limones,residential,,False,44.724,"LINESTRING (-77.0441664 -12.0005319, -77.0438932 -12.0008325)",,N/A,,
324553303,False,,San Albino,residential,,False,99.007,"LINESTRING (-77.0441664 -12.0005319, -77.0434676 -11.9999613)",,N/A,,
324553303,False,,San Albino,residential,,True,51.368,"LINESTRING (-77.0441664 -12.0005319, -77.0445284 -12.0008286)",,N/A,,
118430250,False,,Avenida Los Jazmines,residential,,True,29.626,"LINESTRING (-77.0455872 -11.9997226, -77.0453773 -11.9995528)",,N/A,,
118430284,False,,Las Castañas,residential,,False,12.902,"LINESTRING (-77.0455872 -11.9997226, -77.0455136 -11.9998136)",,N/A,,
1156441435,True,,Avenida Los Jazmines,residential,50,False,52.072,"LINESTRING (-77.0455872 -11.9997226, -77.0459581 -12.0000187)",,N/A,,
118430284,False,,Las Castañas,residential,,True,99.29,"LINESTRING (-77.0455872 -11.9997226, -77.046078 -11.9991184, -77.0461148 -11.9990782, -77.0461768 -11.9990491)",,N/A,,
118430243,False,,Las Magnolias,residential,,False,50.867,"LINESTRING (-77.0465357 -11.9993424, -77.0461768 -11.9990491)",,N/A,,
118430243,False,,Las Magnolias,residential,,True,50.686,"LINESTRING (-77.0465357 -11.9993424, -77.0468965 -11.9996309)",,N/A,,
118430247,False,,Girasoles,residential,,False,97.989,"LINESTRING (-77.0465357 -11.9993424, -77.0459581 -12.0000187)",,N/A,,
118430247,False,,Girasoles,residential,,True,49.394,"LINESTRING (-77.0465357 -11.9993424, -77.0468288 -11.9990031)",,N/A,,
118430248,False,,Los Arrayanes,residential,,False,41.674,"LINESTRING (-77.0440649 -11.9998247, -77.0437661 -11.9995901)",,N/A,,
118430290,False,,Calle Los Guayabos,residential,,False,50.437,"LINESTRING (-77.0440649 -11.9998247, -77.0443595 -11.9994744)",,N/A,,
118430248,False,,Los Arrayanes,residential,,True,120.352,"LINESTRING (-77.0440649 -11.9998247, -77.0445968 -12.0002547, -77.0449101 -12.0005231)",,N/A,,
118430295,False,,Las Magnolias,residential,,False,52.614,"LINESTRING (-77.0458827 -12.0001128, -77.0455835 -12.0004846)",,N/A,,
118430295,False,,Las Magnolias,residential,,True,13.294,"LINESTRING (-77.0458827 -12.0001128, -77.0459581 -12.0000187)",,N/A,,
